408462520027209728	169403434	That message>>> Ps it woke me up! -.- you know how I feel abt something waking me up!!!
408462635575676928	169403434	=) it made my night. ..
408666879897505793	169403434	Si me extrañas mira al cielo, en unas de esas estrellas estare yo! :)
408668631287873536	169403434	Yo no se pero hoy mis Aguilas ganan!!!!! :]  Le tenia mas miedo a tigres...
408670315049267200	169403434	Lo unico ke anima es k voy a ver a mi ekipo jugar hoy! ♥
408674898182037504	169403434	@Loco_Saucedo you a trip!!! Haha u wish, estan contra el campeon no cruz azul
408675451389763584	169403434	Sigo esperando a k te ablande el corazon este cariño...
408675677320142848	169403434	En el ultimo rincon- los invasores
408675949807288320	169403434	@Loco_Saucedo exactly..I mean toluca is good but we will see! K gane el mejor.
408682200880529408	169403434	Puts me in a bitchy mood every single time!!!
408683146763173888	169403434	Las rutinas aburridas dejalas pa tu marida..lol
408689348649816064	169403434	Por eso te digo k te parese si te vas? Si no te alcansa el amor pa kererme como soy!!!
408701192189927424	169403434	Estas viejas si se la rifan!!! :D
408731168964505600	169403434	She said 'I hope hes hungry" lmao she is fking crazy!!!!!
408735638708428801	169403434	De aun modo tienes k ser discreta aun k no t deje empaz la consiensia.??!!
408735930363551744	169403434	K nadie sepa...
408736169141096448	169403434	Damn everyone is dying? :/
408766639073554432	169403434	Yeah si pudimos con tigres, podemos con toluca!!
408767664127897600	169403434	Vamos Ame!!
408770984364097536	169403434	Que ya son muchos en la lista de espera...lol
408771760855580672	169403434	K pinche Gooooolazoooo!!!!
408771863729303553	169403434	Este es el CAmpeon!! ♥♥♥
408777642305802240	169403434	Dangg im in love with the mustang 2015!! ♥♥♥ super sick!
408780016432857088	169403434	@brandonbanda0 what?
408780753527259136	169403434	@brandonbanda0 not the mustang tho
408780842853359616	169403434	No mejor k el del america!!!!!
408781023787229185	169403434	@brandonbanda0 I like chevys but I love mustangs!!!
408781493683511296	169403434	@brandonbanda0 nah you havent seen the 2015!!!
408788255920754688	169403434	Le paso lo mismo k con tigres!!! Well Thats nice
408791905447604224	169403434	Thats BS america played better but fuck it! Ya veran en el azteca!
408792456692396034	169403434	@Loco_Saucedo no they played better throughout the whole game! The only difference fue k toluca aprobecho las unicas k tuvo!
408792664163622912	169403434	Nada esta definido..todo se define en Casa!!  #Azteca
408793585547345921	169403434	Care less what anyone thinks of me...cuz im just doin ME!! :D  #fuck You
408809366288998400	169403434	"@UnusuaIFactPage: Your mind can sense someone staring at you, even while asleep" Now thats ccreepy! :o
408834876100456449	169403434	Ahora si a dormir.
408946362923757568	169403434	Buen dia a todos!
408951812054458368	169403434	Its fridayyyyyy!!!   #heck yeah
409018929860714496	169403434	About time it gets cold. ^.^  It ferrs more like December now! ♡
409020418775719936	169403434	No group in the world cup is an easy group!! And of course mexico had to be in the brazilian group!! God dammit.  -__-
409023840585388033	169403434	My lunch tho>>
409025471133675522	169403434	Mexico beats brazil 90% of the time anyways!! So we do have a chance..I feel bad for USA tho..
409025963905675265	169403434	I think its all btw Brazil, Spain, Germany, or france and maybe Italy.
409030040689446912	169403434	Did it snow in Austin? Wtf I didn't see any damn snow! -_-
409031139504844800	169403434	No tengo tiempo para el pasado yo prefiero contigo estar acostado...
409097484607049728	169403434	Yo k te faye a ti mil veses, sigo siendo tu duena
409113847430004736	169403434	Me di un madraso en el trabajo..-_-
409115673944535040	169403434	"@EddiesDope: Meeting someone accidentally, then having them become a huge part of your life."
409121006830104576	169403434	The thirst is real...dannnggg  :D
409121439233478657	169403434	"Soy el rey de esta pendeja me llama su altesa" #S.E.M
409121536885280769	169403434	I love this weather! :)
409121889894674432	169403434	Eres tu mi otra mitad>>>
409160958334865408	169403434	Im tired :/
409161088324759552	169403434	I had the longest day ever!!! Glad is over
409391734552936448	169403434	Some coffee to start off my day! :)
409397175215329280	169403434	I feel like getting some J's lk back in the day!!:D
409399303996592128	169403434	Watching Instructions not included, man this movie will never get old.. Almost made me cry again :o
409402035008598016	169403434	@JhonCristian your face is gay!
409417717599318016	169403434	"@Drrrake_YMCMB: Distance is a fucking bitch."
409795599211307008	169403434	K dolor de cabeza -__-
409800982847963136	169403434	Tengo confianza en mi ekipo! Hoy gana el AME ♥
409801096140296193	169403434	Y si no pues nimodo, always with them en las buenas y en las malas..
409802431409573888	169403434	Trail of lights ♥
409802571331538944	169403434	Its about that time again>> .# X-Mas
409823282339131392	169403434	Goooooooool
409823322503794688	169403434	Fuck yeah..lets do this.
409846184564363265	169403434	Vamos x el Bicampeonato!!! #AmericaDcorazon#Vamos a la final
409846223424589824	169403434	Donde esta el toluca hahahaha
409847477441802240	169403434	Adios toluca!!!!! Maybe next year! :D haha AMERICA>toluca
409849079976312832	169403434	@Loco_Saucedo te lo dije, k no estaban con cruz azul. :D nah pero fue buen juego..
409860612391309313	169403434	If you smell good im 100X more attracted to you.  #Yup
410116182130556928	169403434	"Tendrias k volver a naser para ver si en otra vida te enamoras de el"
410116482082045952	169403434	"K me pregunte como te conkiste, no bastan los modales y ser fiel si tu deliras por el malo k te erisa la piel"
410119501431439360	169403434	Modays are just not my days, never been, & never will...
410121466261549058	169403434	Un año sin la diva de la banda :/  #jennirivera #JENNIVIVE2013
410126815496531968	169403434	Te juro k no te puedo sakar de mi cabeza!!!!  #Dammit
410145500181299200	169403434	If your a real man, you will never talk bad about a girl.. Simple!!!
410216479515107328	169403434	Dime si me extrañas...
410230358022447104	169403434	Siempre me tiene k llebar la contraria, SIEMPRE!!! -.-
410235884651311104	169403434	@Loco_Saucedo I know right!!! Damn..
410236301095358464	169403434	@Loco_Saucedo haha yeah it is, tell me about it..si yo digo algo siempre me lleban la contraria I hate it! -_-
410266450641711105	169403434	"@itsDorry: DONT DROP THAT GPA, ayyye!  DONT DROP THAT GPA #finals 👏👏"
410475641025216512	169403434	FML y ahora que m hiso mal....
410484623349526528	169403434	Im so sleepy!!!# & I still have to go home and study for flr finals
410494806243037184	169403434	@JhonCristian I love your profile!!!!! :)
410577404139012096	169403434	I dont feel good, fuck it im not gna study! :/
410834046185250816	169403434	@JoseRon3 @reyesspindola Arriva el America!!!!! ♥ a ganar el campeonato.
410839634608795648	169403434	Ay si ahora resulta k todos le ban al Leon? Haha pobres mediocres. Lmao y a los k les kede el sako k se lo pongan!  #odiamemas#Bicampeonato
410862604228116480	169403434	Pude ser feliz de nuevo!! :)
410865259360948224	169403434	Te juro k nadie como yo ba a poder amarte ♡
410874092414181376	169403434	Got everything I cannot complain I cannot..
410884496909545472	169403434	I need to go to cielo on a Thursday again...its been a while!!!!
410886150320967681	169403434	One sweet, one sour..
410890612372549633	169403434	@JhonCristian hahaha
410912716392374273	169403434	@58nando a kien?
410913071318568961	169403434	@58nando oh you mean a la bola..lmao Yeah
410913443147825152	169403434	@58nando I was lk who the fuck is bola..haha
410913813639094272	169403434	@58nando no nomas te sientes nando, asi estas..lol jkjk no t creas
410914179235987456	169403434	@58nando im just playing..
410915611435216896	169403434	@58nando ya ves una bes al año on a Thursday since I never go
410917729189634048	169403434	@58nando haha no podras tu..lol yo ni tomo
410997873132576768	169403434	Felizidadez a la Morena en su dia!! ♡   #virgenMaria
411117403867590656	169403434	Si mi vida dejara a tu suerte, mi camino seria un cementerio!!!!
411180301784604673	169403434	Thirsty Thursday or cielo?? Hmm...lol jk I have finals to take care of.
411191983210627072	169403434	Me dijiste tonterias y mis lagrimas rodaron, yo por darte lo mejor es lo k gano, pero un dia me ire y tendras k conformarte con la nada!
411192825888272384	169403434	Once I delete you off my phone your automatically deleted from my life.  #simple# fuck it
411195810039095296	169403434	Te perdiste mi amor...
411203847810318337	169403434	Yes it is that simple!!!!!!
411209812697837568	169403434	Ticket is payed now time to study hard and get my first final out of the way!!
411209896126717952	169403434	Then go home to watch the final...uff exciting day!!! :D
411209917953888256	169403434	Lets get it.
411210103074078720	169403434	Nasi sola..me puedo morir sola no ay problema!!! ;)  Lol
411233049792086016	169403434	Holy snap im falling asleep and im not even half way done :/ no bueno..I hate reading.  -__-  # procrastinationAtItsBest
411307675721277440	169403434	3 pa 3, me sigues ;)
411308410953400320	169403434	Ignotizame con tu flow..aki solo somos tu y yo!!!!
411310636992172032	169403434	Y lo k vale la pena siempre lo traigo a mi lado!
411310884682620928	169403434	Tempting invitation for tonight..damn.
411321263332655104	169403434	Vamos ame!!!!
411327761026777088	169403434	Nada mejor k defender el titulo en otra final...ganen oh pierdad, con la frente en alto campeones!! :)
411337640097480704	169403434	Ese era golll...wtf -__'
411338026338357248	169403434	Me conformo con k se bayan 1-0 al azteca :D
411339605384781825	169403434	Nimodo..ni ablar
411339642248519680	169403434	Ya perdimos..
411346442314215424	169403434	@0scar_contreras el leon tmb la tuvo!
411347372182994946	169403434	@0scar_contreras y si mas bale k lo crean..en el azteca es otro cuento como paso con toluca!!!
411347757492731904	169403434	@0scar_contreras its all good we still have a chance!!
411348480620126208	169403434	Im exhausted..its been a really long day!  A dormir.
411486468901568512	169403434	Tarde oh temprano muere
411487129517039616	169403434	No dejare k tu amor vuelva y me deje...
411488684567834624	169403434	Nos toca aseptar k el tiempo vuele, adios mi amor,  Goodbye!! :)
411494320475099136	169403434	Why r we quoting the same song lol -_-
411494828707303425	169403434	I dont feel like working, the good thing is that its fridayyyyy!!!!! ^.^
411564344707522560	169403434	Might not have it all, bue very blessed with what I DO have, cannot complain =)
411565311817560064	169403434	Es tarde pero me doy cuenta k estaba mal acostumbrado, me puse a depender de ti, y mirame ahora... #Duelo ♡
411565541241790464	169403434	You know your sister loves you when she puts your favorite candy on your lunch!!!oh man I love her to death! ♡♡♡♡
411567985489235968	169403434	Aun k peliamos bien arto todavia la kiero!
411569029430517760	169403434	Prometo olvidarte aun k en el fondo no lo kiera...
411574580482830336	169403434	De mi corazon se an vuelto dueñas, y me alegran mi existensia de solo en ellas pensar...
411601904947302400	169403434	I want starbucks!!!
411738473989558272	169403434	Feels good to be done with school... About time!! :)
411837131531628544	169403434	Unexpected call at 5am!!! Wow..must admit it was a surprise.
411920956009881600	169403434	Como pasa el tiempo, y con el cosas en la vida k te cambian para siempre.. But hey I got a second chance! :)  I cant believe its been a year
411924974308311040	169403434	What should be my christmas present!?? I still cant decide... # the struggle
411927792591204353	169403434	Something bad always happens to me on dec 13 lets see what happens to me next yr. :o
411932803350028288	169403434	Aqui estare para recordarte amor k tu eres importante...
411932908694167553	169403434	"Aqui estare mientras viva en tu corazon"
411938231731511296	169403434	Mall with the fam =)
411958497014591488	169403434	"Luego te fuiste y k regresabas, te brinde la mejor de la suerte"
411961387699957760	169403434	El ruido de tus Zapatos- La arrolladora ♡  Omg thats my song!!
412000281677688832	169403434	I deserved my MK purse..^.^
412028423226155008	169403434	Im starving!!!! -_-
412033415425187840	169403434	"Porque me vale, vale todo" ehhhh lets goo... #turnup haha jk
412033809920430083	169403434	All I can think abt right now is food...seriously haha #FattyProbs#TheStruggle
412039973588574208	169403434	If you meet the family, thats when u know its official
412042066521120769	169403434	No lo miro de lunes-sabado.... Pa mi suerte, fuck!!!
412124998552145920	169403434	Oh hell...pues a dormir!!!
412272863446441984	169403434	I need to watch the Hobbit!! ASAP
412277354971406336	169403434	@Loco_Saucedo la first one?
412288798072922112	169403434	"Te dije k entrabas por palancas pero k te ibas por pendejo" Lmao
412305636311842816	169403434	Mi niña esta mala. :(   It breaks my heart seeing her sick!
412353574400561152	169403434	@Loco_Saucedo stupid..lmao is this a serious question?
412353925782593536	169403434	Cuando la kimi me dise k me kiere mucho! <3  #priceless
412353993860333568	169403434	@Loco_Saucedo hhahaha well you WALK! LOL
412354339596812288	169403434	@Loco_Saucedo that was funny tho>>> its alright...your welcome.
412354722222194688	169403434	@Loco_Saucedo yeah a few times..but not this yr
412356217755824128	169403434	@Loco_Saucedo no se...havent had the chance, you should go tho its pretty! But it gets old too
412357981884665856	169403434	@Loco_Saucedo pretty much! They just change a few things pero siempre casi es lo mismo!
412360418552578049	169403434	"@ICanRel8_: Don't have time for part time people in my life."
412366293895901184	169403434	Saves k tu ekipo es GRANDE, cuando otros al odiarlo ablan mas de el k ni de sus propios ekipos...haha  #ODIAMEMAS
412372054311055360	169403434	No se siente como la final, sera porque acabamos de tener una ase 6 meses :D
412375254351101952	169403434	Fuck!!! Se acabo
412375463370055680	169403434	@Loco_Saucedo yeah but its over for us..nimodo
412387546102915072	169403434	Leon ah tenido suerte! Ahora deveria d ser un 3-1 minimo -__-
412387961557102592	169403434	@0scar_contreras what do u mean where? Univision
412390765562568704	169403434	Perdieron la cabeza...ni ablar!!!
412390870474715136	169403434	@0scar_contreras its leon not pachuca..pachuca no llega ni a la liguilla
412392001179353088	169403434	@0scar_contreras well u said pachuca earlier...theres a Huge difference btw those two
412394532202741761	169403434	Una pasion por el america es algo k ningun otro ekipo tiene!!!  oh lo odias oh lo amas
412394808376692737	169403434	@JoseRon3 y donde estan las chivas??? :D
412396409946513408	169403434	Poreso me embriago fuck it..
412396479018307584	169403434	Lmao
412413224147890176	169403434	A la chingada todo!!!!!!
412420637517307904	169403434	Uno siempre escoje al malo sobre el bueno!!
412420963431497728	169403434	El riesgo siempre es grande and at the end it happens what u always expected! :o
412563538851266560	169403434	Fuck I feel horrible, I shouldnt have done that last night :/
412564218043314176	169403434	"@JhonCristian: Solo pido tres deseos, que te quedes, que te quedes, que te quedes para siempre conmigo"
412642347030040576	169403434	I just realized its already December 16 :o holy shit im so behind in my shopping!!!!!!
412662595179405312	169403434	"@WhennBoys: I want to meet someone who is afraid to lose me." #OneDay
412668294978486272	169403434	Got a lot of things to get done and I ain't doing shit!
412752701907140608	169403434	Ya dejense de mamadas!!!
412757416212561920	169403434	Prometo no ablarte y olvidarte!!
412781883651416065	169403434	Talking to my daddy!! ♡  #priceless
412942880781520898	169403434	I feel like this would be a good day!!!
412943828287373312	169403434	I havent gone to the trail of lights this year!! -.-  #LonerProbs
413005079235407872	169403434	Es un amor desde niños k podemos disfrutarlo ahora k somos adultos...
413016672631402496	169403434	Un hombre con determinasion a mi vida le dio direccion!  =)
413018749399486464	169403434	Cuz misery lost company one sweet and one sour!!! :D
413021292724363264	169403434	When your ex deletes you from fb or twitter I still find it hilarious! !! :D  How childish...they all seem to do it..haha
413079500738400256	169403434	Perfect weather to play some soccer!!!
413082003324428289	169403434	No nesesite de ti, pude ser feliz denuevo!! ;)
413097574900318208	169403434	She aint got a Man but shes NOT alone!!! ;)   #ThatsRight
413102931513057280	169403434	@AyeYoDMarq haha you already know!! :D how are you..I haven't seen u in forever!
413121965918941184	169403434	@AyeYoDMarq about time, your were dying with two jobs lol...so you dont work at panera no more?  Now we got time to hang out loser!
413124268482781185	169403434	So many things to do this week!!! :D  #VeryExcited
413147373787824128	169403434	My whole week: Taken!! ☆
413147753456222208	169403434	"@gonzaloesparza1: El día que el amor se convierta en alcohol, me lo tomo en serio.”"
413152534971166721	169403434	@crystal_jaimes ya traia antojo de esto y tu poniendo fotos -.-
413153345277145088	169403434	"Solo bengo a ensenarte un corazon k esta muriendo...solo bengo a pedirte perdon por el mal k le hise a tu amor"
413155394920263680	169403434	@crystal_jaimes dang..& I will girl nomas k ahorita no ay aki en la casa -_-
413155742774861824	169403434	That song de camilo blanes is so cute ♡
413156774779158528	169403434	@crystal_jaimes um im going bar hopping y luego vice con alguien por ay#! :D
413156797021564928	169403434	@crystal_jaimes why?
413158266336583680	169403434	@crystal_jaimes fuck I totally forgot abt the trip..le dijiste a nunu? Well we leave on saturday right?
413162455913607169	169403434	@crystal_jaimes isnt farukko coming here too? So where are we going anyways?
413163462659813377	169403434	@crystal_jaimes oh
413291396557062146	169403434	Ayer te idrolataba, hoy tu amor me da igual!!...
413306226202537984	169403434	Como dijieran por ay k se awuiten los feos @crystal_jaimes haha ntc guey no te awuites. :D
413306513646563328	169403434	Mi cariño es dificil de ganar y facil de perder>>
413368182565371904	169403434	"Aki estoy, como bes no eh terminado de extranarte, sigo esperando k te ablande el corazon este cariño"
413370651341123585	169403434	Los invasores>> y arriva el norte!! Como extraño all those summers in Monterrey!!!
413370985325146112	169403434	So all of the sudden everyone decides to msg me in fb -.- I dont even use that thing!!
413371121442889728	169403434	Idk why appreantly im always online?? -.-
413374964436185088	169403434	@JmolinaOfficial si no pueden ni entrar a la liguilla hahaha
413377485858820096	169403434	Only know you love your sister when you buy her a Michael Kors purse!! Lol
413377649411497984	169403434	@JmolinaOfficial si mal lo recuerdo ase 6 meses lo fuimos y volvimos estar en una final apenas este fin de semana!!! Haha
413378424690839552	169403434	Hate when people say they dont go for looks...STFU and go date a monkey then>>> haha
413380437277306880	169403434	Starting my Dental assistant school this upcoming semester!!! Lot of thingz happening on 2014.  Very excited.
413382389264441344	169403434	Sucks when u find out you have to work on saturday! -_- fuck it im still going out on friday...
413382478603120640	169403434	@lopezgomezbeca taco bell :D lol
413382716592119808	169403434	Shit comes, shit goes. Fucking get over it.👌
413383231803621376	169403434	Feeling like an NBA superstar when you throw something at the trash can and make it.😎 Reminded me of @AyeYoDMarq
413422375120551936	169403434	This guy at work>>> omg!!!
413451188294529024	169403434	When im gone - Eminem ♡
413451842526265345	169403434	One of my all favorites
413458086536310784	169403434	We walked in the same path but got on different shoes
413463176521330688	169403434	At the end of the day me kedo con el k me conviene, me sigues? ;)
413474627868844032	169403434	Besas tan bien>>>
413476673485414400	169403434	Trail of lights tonight!!! :)
413479962398572544	169403434	"Que me pregunte como te conquiste, que anote mis trukitos en papel" :D
413489656676614144	169403434	The fact that my boss wants to give me my own store to manage!!!  Great things coming I just know it!!! =)
413744128829444096	169403434	Sonic for lunch! ^.^
413745262990200832	169403434	My new years resolution will be to stay single for the whole 2014..good idea indeed :D lol
413808458316529665	169403434	Si nos dejan nos bamos a kerer toda la vida... ♡
413808663711604736	169403434	Y de todo lo demas nos olvidamos!!! :)
413814967255592960	169403434	SOY ASI, asi nasi y asi me morire, con todos mis defectos...
413820376020312064	169403434	@crystal_jaimes pa k veas k ya me voy a portar bien!! ! :D
413830542086262785	169403434	I would go out but I dont feel very well, plus I work tmrow!!
413866962440048640	169403434	"@Drrrake_YMCMB: You don't love me you just say that shit to get to me."
413867830870695938	169403434	I need someone in my life who's gonna motivate me and not stress me. #Yesss
414015970672254976	169403434	Why did it happen this week? -__- FML
414016086065942529	169403434	Porque no pudo ser some other week!! Thats just great..
414017187473412096	169403434	When I went to florida with all my family! ♡ #BestMemoriesOf2013
414026190605656064	169403434	Hes driving back to Austin just for Me!!! :) #FeelSpecial
414122095128227840	169403434	Ahora empesamos una nueva etapa, ya lo pasado pasado! ;)
414122183950991360	169403434	Mi otra mitad>>>
414172521663983617	169403434	Mandolas later on! :)  I want ITALIAN FOOD#!!!!  # winning#Italian#MyallFavorite
414174325185331200	169403434	@crystal_jaimes con cuidao mensa! :)
414177145326292993	169403434	"Si es sierto todo lo k eh visto en mis sueños eres tu la persona dominada para ser mi otra mitad" ♡
414183749098553344	169403434	Money is the motive!!##
414194718977687552	169403434	Siempre me pasa lo mismo cuando llegan estos dias...otra Navidad sin ti :/
414195086205808640	169403434	Those dreams you wish were real>>>
414202986353528832	169403434	I havent gone out in a minute..I deserve it! :)
414203144755630081	169403434	6st tonight!!!!
414207195450839040	169403434	@crystal_jaimes anything for the princess!!! :D lmao
414210525816311808	169403434	@crystal_jaimes cual princeso??
414210626165014528	169403434	@crystal_jaimes fuck you bitch nahh
414212148722532352	169403434	@crystal_jaimes dont u know im single? :D
414213488857600002	169403434	@crystal_jaimes uff girl those are old news...pense k ya savias?
414213798992437249	169403434	This girl is so behind in news! -.-
414240298252771328	169403434	Cheescake factory!!!! ♡ omg this place is amazing...
414261210599534592	169403434	Good company, good drinks, always a good time!! :)  #DT
414301725919412225	169403434	Vice was live!!!!
414323156220788736	169403434	If she doesnt call/txt you drunk, she doesnt feel anything for you!!
414441317465202688	169403434	What a crazy night!!!!!! :D
414443774555586561	169403434	Had so much fun>>>>2nd round today tho!!! ;)
414487945886715906	169403434	Finally done with all my Christmas shopping! !! :)
414492133240754176	169403434	@crystal_jaimes Galleria huh?
414493810198982656	169403434	Seras el aire
414562620457226240	169403434	Me disen k el amor de mi vida viene en camino...y lo peor de todo es k ba a vivir en esta casa!!
414804968093130752	169403434	Hat-trick in 8 minutes!!!  #GrandePedro#ViscaElBarca
414813237285101568	169403434	Starbucks sounds great right now!! :)
414846108246880257	169403434	Ihop>>> =)
414872435289100288	169403434	Hello contestame el telefono, donde te as ido? :/
414872643834089472	169403434	"Pero el tiempo y la distansia son mis enemigos"
414971007070253058	169403434	@gonzaloesparza1 @crystal_jaimes & Me bitch!! Lol
415183091829727232	169403434	I heard a saying k "mientras el hombre esconde a su amante, la mujer lo presenta como amigo?" Sera sierto..lol
415185182509920256	169403434	That moment when you realize that you have to work on Christmas eve until 6pm  -.- FML seriously'!!!!!!! #Pissed
415185581421776896	169403434	2013 was just a shitty ass year like I perceived..I just knew it!!!
415190849056542722	169403434	You need to go to vice>> your gna like it girl..@crystal_jaimes
415192573574012928	169403434	Tuve el sueño mas horrible de mi vida!!!!! :/
415194795267481600	169403434	@crystal_jaimes dile al samuel k te lleve lol
415257042585001984	169403434	Un dia del año k le ablo and hes busy!! Blah fuck it <<<
415268608223105024	169403434	"Se nota k te mueres por volver, k triste realidad, ayer te idolatraba hoy tu amor me da igual"  #AmazingSong
415274610855129089	169403434	My lips are so chapped,  thats one thing I hate the most!
415276328657506304	169403434	Mas vale k agarre ese hot chocolate now!!  Lol
415290936633995265	169403434	"@HypeSIR: My standards are high. And they're not coming down for anyone. Meet me at the top yooo!!... 💯"
415293145471938561	169403434	Y aun k no lo kieras aceptar Nuestro amor sigue de pie asiendo Historia ♡
415512632557187073	169403434	K bonito me mando a la chingada...alright!!!!!
415545495075831808	169403434	Desperate ass niggas on fb I swear>> -__-
415548344786624512	169403434	Bitch, please. You're as useless as the "ay" in "okay". Funny shit it has me rolling>> true story tho..pobres a las k les kede!! Lmao
415549772565467136	169403434	"@crystal_jaimes: Donde esta el Amor del que tanto hablan"
415556497670537216	169403434	The MK watch should of been my gift from me to me!! Fuck it..
415587232557191168	169403434	Asi me gusta k me agan caso!!!!!
415587398177656832	169403434	Porque yo eh sido la primera, la mejor, la verdadera, La Original :)
415592268808994816	169403434	It doesnt feel like Christmas?  -__-
415595225747161088	169403434	Me dises tu oh me entero yo de todas formas!!! :D  Your choice...
415632011441606656	169403434	Guys with white jeans ♡
415632845491544065	169403434	"Ese pantalonsito blanco me tiene bien crazy"
415661555921850368	169403434	Cuz bad girls ain't No good and Good girls ain't no fun :D
415662071422808064	169403434	She work hard, she play harder, she got a smart mouth!!!#yeah
415669047372427265	169403434	"@JhonCristian: No te preocupes por las cosas que dejaste en el pasado, por alguna razon no quisieron estar en tu futuro"
415682192702849024	169403434	Im hungry!!!!! I need some tamales up in my system lmao
415700121028816896	169403434	Tamales, posole, buchanas, ponche, family!!! Love it ♡♡
415700770604859392	169403434	Yo no tuve una noche buena..lmao
415792421989937152	169403434	Still awake! :o
415804348753408001	169403434	Merry Christmas =)
415804385793290240	169403434	Time to sleep now!
415934621818159105	169403434	Dos personas ayer no me conosieron!!? :o I guess cuz they haven't seen me in years!!
415938171029823488	169403434	Well at least I got something I needed<<<
415947492228730880	169403434	When your bf doesnt like your new hair..nimodo se chingo lmao :D
415947790926106624	169403434	Y k se awuiten los feos!!! Haha
415999471625834496	169403434	@JhonCristian stupid...lmao
416002744642576385	169403434	@JhonCristian ♡ <<<
416010331643588608	169403434	@crystal_jaimes @58nando @gonzaloesparza1 alright thanks for the invitation! :)
416019140952870912	169403434	"Llega navidad y yo sin ti en esta soledad"
416025247154851840	169403434	Wtf I just realized I have a contact that I never entered in my phone? No wonder this guy would always mess w my phone at work! -.-
416025362695344128	169403434	And the funny thing is that I never saw it<<<
416227143404625920	169403434	FmL -.-
416231124491173888	169403434	Las hermanas uresti's resivimos MK for Christmas!!!  ya saven k nos gusta lo bueno! ;)
416314732614651905	169403434	"@KiaraFIores: 2013 was one big "what the fuck""
416323136120836096	169403434	@flakonimal #TheStruggle lmao
416336631876947968	169403434	Being someone's first love 💑😍 may be great, but to be their last is beyond perfect. 💍🔐❤️😘
416340826474569728	169403434	"@iKickShit_DUDE: There comes a point when you have to choose between turning the page and closing the book."
416353107635740672	169403434	Only know you love her when you let her go...
416353692074270720	169403434	Cuz love comes slow and it goes so fast>>> #trueStory
416393584087011328	169403434	I wanna go to the Midnight rodeo at least once!
416397230984011776	169403434	"@Rene: You can always do better."
416399622613905408	169403434	@2012softball your there right now?
416400390213492736	169403434	@2012softball does it good? Ive never been there
416407427303481344	169403434	We're the Millers it is :D
416417387663998976	169403434	Si antes no le pedi nada a nadie ahora menos, all I need is my family! :) ♡
